#
# obstacle_immobile_150cm.txt - Text file for the Sensing System
#
# 2 June 2020 - 1.0
#
# Author: Ruben Condesso - 81969 - 2nd Semester (2020)
#
#
# SmartBike System - Master Thesis in Telecommunications and Computer Engineering
#
#
# Output of the results from the detection of an obstacle, using the Ultrasonic Sensor
#
# Obstacle (wall) is immobile and at 150cm from the sensor
#
# Ultrasonic sensor is 1 meter high -> about the height of a bicycle
#
# The wall is 3.20 x 2.50 meters
#
# The mean, variance and standard variation of the collected values are calculated
#


# =================================================================================== Output starts here ===================================================================================== #

ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:18 | Obstacle distance: 149.16 | State: Immobile | GPS Coordinates: 38.7367287,-9.3089644
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:47 | Obstacle distance: 149.16 | State: Immobile | GPS Coordinates: 38.736735,-9.3089674
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:48 | Obstacle distance: 149.14 | State: Immobile | GPS Coordinates: 38.736735,-9.3089674
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:49 | Obstacle distance: 149.12 | State: Immobile | GPS Coordinates: 38.7367367,-9.3089632
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:50 | Obstacle distance: 149.32 | State: Immobile | GPS Coordinates: 38.7367373,-9.3089599
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:51 | Obstacle distance: 327.13 | State: Moving | GPS Coordinates: 38.7367372,-9.3089591
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:52 | Obstacle distance: 149.13 | State: Moving | GPS Coordinates: 38.7367372,-9.3089591
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:53 | Obstacle distance: 149.19 | State: Immobile | GPS Coordinates: 38.7367368,-9.3089584
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:54 | Obstacle distance: 149.09 | State: Immobile | GPS Coordinates: 38.7367367,-9.3089584
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:55 | Obstacle distance: 149.3 | State: Immobile | GPS Coordinates: 38.7367367,-9.3089584
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:56 | Obstacle distance: 149.02 | State: Immobile | GPS Coordinates: 38.7367366,-9.3089587
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:57 | Obstacle distance: 95.83 | State: Moving | GPS Coordinates: 38.7367366,-9.3089587
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:58 | Obstacle distance: 149.35 | State: Moving | GPS Coordinates: 38.7367366,-9.3089587
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:1:59 | Obstacle distance: 93.15 | State: Moving | GPS Coordinates: 38.7367309,-9.3089608
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:0 | Obstacle distance: 149.3 | State: Moving | GPS Coordinates: 38.7367309,-9.3089608
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:1 | Obstacle distance: 149.23 | State: Immobile | GPS Coordinates: 38.7367296,-9.3089615
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:2 | Obstacle distance: 148.94 | State: Immobile | GPS Coordinates: 38.7367301,-9.3089627
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:3 | Obstacle distance: 149.18 | State: Immobile | GPS Coordinates: 38.7367301,-9.3089627
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:4 | Obstacle distance: 149.07 | State: Immobile | GPS Coordinates: 38.7367317,-9.3089649
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:5 | Obstacle distance: 223.59 | State: Moving | GPS Coordinates: 38.7367317,-9.3089649
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:6 | Obstacle distance: 149.11 | State: Moving | GPS Coordinates: 38.7367317,-9.3089649
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:7 | Obstacle distance: 149.09 | State: Immobile | GPS Coordinates: 38.736733,-9.3089664
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:8 | Obstacle distance: 149.66 | State: Immobile | GPS Coordinates: 38.7367369,-9.3089653
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:9 | Obstacle distance: 115.44 | State: Moving | GPS Coordinates: 38.7367369,-9.3089653
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:10 | Obstacle distance: 149.07 | State: Moving | GPS Coordinates: 38.7367386,-9.3089646
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:11 | Obstacle distance: 82.13 | State: Moving | GPS Coordinates: 38.7367386,-9.3089646
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:12 | Obstacle distance: 149.28 | State: Moving | GPS Coordinates: 38.7367386,-9.3089646
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:13 | Obstacle distance: 158.46 | State: Immobile | GPS Coordinates: 38.7367374,-9.3089617
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:14 | Obstacle distance: 148.12 | State: Immobile | GPS Coordinates: 38.7367374,-9.3089617
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:15 | Obstacle distance: 140.98 | State: Immobile | GPS Coordinates: 38.7367367,-9.3089605
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:16 | Obstacle distance: 149.64 | State: Immobile | GPS Coordinates: 38.7367367,-9.3089605
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:17 | Obstacle distance: 102.9 | State: Moving | GPS Coordinates: 38.7367364,-9.30896
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:18 | Obstacle distance: 149.21 | State: Moving | GPS Coordinates: 38.7367364,-9.30896
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:19 | Obstacle distance: 149.09 | State: Immobile | GPS Coordinates: 38.7367364,-9.30896
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:20 | Obstacle distance: 148.99 | State: Immobile | GPS Coordinates: 38.7367364,-9.30896
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:21 | Obstacle distance: 116.39 | State: Moving | GPS Coordinates: 38.7367346,-9.3089504
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:22 | Obstacle distance: 149.14 | State: Moving | GPS Coordinates: 38.7367346,-9.3089504
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:2:23 | Obstacle distance: 149.11 | State: Immobile | GPS Coordinates: 38.7367346,-9.3089504



# =================================================================================== Results ===================================================================================== #

Time interval: 17:49:47 - 17:50:28 -> 41 seconds

Number of samples: 40

Minimum number: 37.51

Maximum number: 251.78

Mean of the obstacle's distance measured: 148.19975

Standard variation of the obstacle's distance measured: 28.212404117510857

Variance of the obstacle's distance measured: 795.9397460897436
